datetime,irradiance,power
2026-09-14 00:00:00,0.0,0.0
2026-09-14 01:00:00,0.0,0.0
2026-09-14 02:00:00,0.0,0.0
2026-09-14 03:00:00,0.0,0.0
2026-09-14 04:00:00,0.0,0.0
2026-09-14 05:00:00,0.0,0.0
2026-09-14 06:00:00,0.0,0.0
2026-09-14 07:00:00,0.0,0.0
2026-09-14 08:00:00,42.8,0.1926
2026-09-14 09:00:00,79.6,0.3582
2026-09-14 10:00:00,69.9,0.31455
2026-09-14 11:00:00,210.7,0.9481500000000002
2026-09-14 12:00:00,278.7,1.25415
2026-09-14 13:00:00,433.3,1.94985
2026-09-14 14:00:00,584.1,2.62845
2026-09-14 15:00:00,484.5,2.18025
2026-09-14 16:00:00,370.4,1.6668
2026-09-14 17:00:00,241.0,1.0845
2026-09-14 18:00:00,84.8,0.3816
2026-09-14 19:00:00,48.8,0.2196
2026-09-14 20:00:00,8.9,0.04005
2026-09-14 21:00:00,0.0,0.0
2026-09-14 22:00:00,0.0,0.0
2026-09-14 23:00:00,0.0,0.0
2026-09-15 00:00:00,0.0,0.0
2026-09-15 01:00:00,0.0,0.0
2026-09-15 02:00:00,0.0,0.0
2026-09-15 03:00:00,0.0,0.0
2026-09-15 04:00:00,0.0,0.0
2026-09-15 05:00:00,0.0,0.0
2026-09-15 06:00:00,0.0,0.0
2026-09-15 07:00:00,0.0,0.0
2026-09-15 08:00:00,108.5,0.48825
2026-09-15 09:00:00,371.3,1.6708500000000002
2026-09-15 10:00:00,636.2,2.8629000000000002
2026-09-15 11:00:00,799.4,3.5973
2026-09-15 12:00:00,874.8,3.9366
2026-09-15 13:00:00,857.3,3.8578500000000004
2026-09-15 14:00:00,780.7,3.5131500000000004
2026-09-15 15:00:00,632.0,2.8440000000000003
2026-09-15 16:00:00,440.0,1.9800000000000002
2026-09-15 17:00:00,229.5,1.03275
2026-09-15 18:00:00,80.4,0.3618
2026-09-15 19:00:00,58.1,0.26145
2026-09-15 20:00:00,7.9,0.03555
2026-09-15 21:00:00,0.0,0.0
2026-09-15 22:00:00,0.0,0.0
2026-09-15 23:00:00,0.0,0.0
